0,0,0
501995,27107718,1
485112,26196036,1
463477,25027746,1
480007,25920366,1
0,0,0
0,0,0
0,0,0
0,0,0
549055,29648946,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
549055,29648946,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
549055,29648946,1
619991,33479406,4
643196,34732476,4
0,0,0
0,0,0
615674,33246216,4
638867,34498638,4
664241,35868990,2
669278,36140976,2
673116,36348228,2
661530,35722428,4
0,0,0
624420,33718632,4
647533,34966734,4
501996,27107760,1
501996,27107760,1
609939,32936658,4
633125,34188690,4
656144,35431704,4
662988,35801232,4
0,0,0
501996,27107760,1
662983,35801022,4
0,0,0
0,0,0
0,0,0
0,0,0
675961,36501846,2
662984,35801064,4
549055,29648946,1
0,0,0
0,0,0
662994,35801484,4
0,0,0
662988,35801232,4
0,0,0
501996,27107760,1
662983,35801022,4
0,0,0
0,0,0
0,0,0
0,0,0
675961,36501846,2
662984,35801064,4
549055,29648946,1
0,0,0
0,0,0
662994,35801484,4
0,0,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
205335,11088090,1
0,0,0
0,0,0
0,0,0
527676,28494492,1
485206,26201112,1
275443,14873922,1
0,0,0
452359,24427374,1
0,0,0
0,0,0
488191,26362302,1
0,0,0
458546,24761472,1
0,0,0
386193,20854410,1
460534,24868824,1
0,0,0
0,0,0
0,0,0
527676,28494492,1
101267,5468418,1
455382,24590616,1
485206,26201112,1
0,0,0
466894,25212264,3
0,0,0
0,0,0
469883,25373646,3
0,0,0
488191,26362302,1
471904,25482720,4
0,0,0
0,0,0
0,0,0
527676,28494492,1
0,0,0
7437,401586,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
476614,25736892,4
499573,26976666,4
521974,28186320,4
0,0,0
492355,26587122,4
514805,27799422,4
0,0,0
0,0,0
488091,26356878,4
510740,27579924,4
530075,28624002,4
496652,26819100,4
530076,28624044,4
519110,28031832,4
488191,26362302,1
488191,26362302,1
539860,29152404,3
544019,29376990,3
547737,29577762,3
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
530076,28624044,4
488191,26362302,1
0,0,0
530081,28624254,4
0,0,0
530095,28624842,4
0,0,0
0,0,0
7437,401586,1
527676,28494492,1
551422,29776740,3
0,0,0
530075,28624002,4
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
241673,13050342,1
315797,17053026,1
251378,13574400,1
0,0,0
279677,15102534,1
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34973,1888542,1
310599,16772334,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
329157,17774466,1
329157,17774466,1
0,0,0
0,0,0
0,0,0
312410,16870116,1
0,0,0
0,0,0
0,0,0
0,0,0
329158,17774508,1
268078,14476188,1
287410,15520104,1
0,0,0
261907,14142954,1
281457,15198654,1
89251,4819542,1
272672,14724264,1
288775,15593814,1
52463,2832990,1
271435,14657466,1
288775,15593814,1
288775,15593814,1
292326,15785592,1
296729,16023354,1
296734,16023612,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
288775,15593814,1
312410,16870116,1
0,0,0
288775,15593814,1
288775,15593814,1
0,0,0
0,0,0
0,0,0
329158,17774508,1
0,0,0
296734,16023612,1
288775,15593814,1
0,0,0
0,0,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
307888,16625940,1
307888,16625940,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
307888,16625940,1
0,0,0
0,0,0
243175,13131426,1
266946,14415060,1
289792,15648744,1
247566,13368540,1
271294,14649852,1
293767,15863382,1
0,0,0
256570,13854756,1
279929,15116142,1
301139,16261470,1
0,0,0
0,0,0
255077,13774134,1
278453,15036438,1
299877,16193322,1
0,0,0
0,0,0
0,0,0
59448,3210192,1
292991,15821502,1
295214,15941544,1
295215,15941586,1
304490,16442424,1
280708,15158220,1
287377,15518346,1
291107,15719754,1
307889,16625982,1
0,0,0
304490,16442424,1
0,0,0
294628,15909888,1
0,0,0
304490,16442424,1
304490,16442424,1
295215,15941586,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
304490,16442424,1
307889,16625982,1
0,0,0
304490,16442424,1
0,0,0
294628,15909888,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,420,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,108,1
0,0,0
19,1014,1
6,312,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15,798,1
0,0,0
0,0,0
0,0,0
0,0,0
19,1014,1
0,0,0
19,1014,1
20,1068,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,162,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,1014,1
0,0,0
0,0,0
3,162,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,528,1
0,0,0
14,744,1
0,0,0
0,0,0
0,0,0
19,1014,1
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,1068,1
0,0,0
21,1122,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12,636,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,216,1
0,0,0
0,0,0
0,0,0
19,1014,1
10,528,1
0,0,0
14,744,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
19,1014,1
20,1068,1
0,0,0
21,1122,1
0,0,0
0,0,0
12,636,1
0,0,0
0,0,0
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
19,1014,1
20,1068,1
0,0,0
26,1392,2
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
12,636,1
20,1068,1
0,0,0
0,0,0
17,906,1
19,1014,1
20,1068,1
0,0,0
42,2244,2
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
20,1068,1
30,1596,2
0,0,0
0,0,0
21,1122,1
19,1014,1
35,1866,2
0,0,0
42,2244,2
0,0,0
0,0,0
20,1068,1
0,0,0
0,0,0
0,0,0
20,1068,1
45,2406,3
0,0,0
0,0,0
21,1122,1
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300700,16237788,1
300700,16237788,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300701,16237830,1
0,0,0
235898,12738468,1
258154,13940292,1
278574,15042960,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
244285,13191366,1
265630,14343996,1
286021,15445098,1
0,0,0
234504,12663192,1
256768,13865448,1
277252,14971572,1
297788,16080516,1
296764,16025220,1
300702,16237872,1
241490,13040436,1
263054,14204892,1
283671,15318198,1
0,0,0
137341,7416414,1
276493,14930610,1
281151,15182130,1
284753,15376638,1
300373,16220094,1
39838,2151252,1
285458,15414720,1
287451,15522330,1
287451,15522330,1
0,0,0
287452,15522372,1
0,0,0
0,0,0
0,0,0
0,0,0
300702,16237872,1
0,0,0
0,0,0
287452,15522372,1
0,0,0
0,0,0
0,0,0
0,0,0
300702,16237872,1
351394,18975192,4
0,0,0
348754,18832632,4
351394,18975192,4
300726,16239144,4
351394,18975192,5
351394,18975192,4
0,0,0
351394,18975192,7
287939,15548670,1
287939,15548670,1
104239,5628906,1
104240,5628948,1
287452,15522372,1
0,0,0
104240,5628948,1
0,0,0
0,0,0
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
350020,18900924,7
351400,18975444,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
0,0,0
351413,18975990,7
351400,18975444,7
300702,16237872,1
0,0,0
351413,18975990,7
0,0,0
351403,18975570,7
287452,15522372,1
0,0,0
104240,5628948,1
287939,15548670,1
0,0,0
0,0,0
0,0,0
