2,-128090,-6916872,-64045.0,-3458436.0
2,1879698,101503704,939849.0,50751852.0
2,-878868,-47458884,-439434.0,-23729442.0
2,2734271,147650646,1367135.5,73825323.0
2,721269,38948514,360634.5,19474257.0
2,1219561,65856306,609780.5,32928153.0
2,5864247,316669350,2932123.5,158334675.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,1377952,74409396,1377952,74409396
0,589055,31808982,589055,31808982
2,6722551,363017766,3361275.5,181508883.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,7176459,387528774,3588229.5,193764387.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-46366,-2503788,-23183.0,-1251894.0
2,1879698,101503704,939849.0,50751852.0
2,-1012561,-54678330,-506280.5,-27339165.0
2,2734271,147650646,1367135.5,73825323.0
2,413241,22314978,206620.5,11157489.0
2,1219561,65856306,609780.5,32928153.0
2,5450105,294305658,2725052.5,147152829.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,919958,49677696,919958,49677696
0,589055,31808982,589055,31808982
2,6148797,332035026,3074398.5,166017513.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,6539107,353111766,3269553.5,176555883.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-587398,-31719516,-293699.0,-15859758.0
2,1879698,101503704,939849.0,50751852.0
2,-1452881,-78455586,-726440.5,-39227793.0
2,2734271,147650646,1367135.5,73825323.0
2,66553,3593850,33276.5,1796925.0
2,1219561,65856306,609780.5,32928153.0
2,5207152,281186220,2603576.0,140593110.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,729890,39414048,729890,39414048
0,589055,31808982,589055,31808982
2,6135232,331302540,3067616.0,165651270.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,6644060,358779228,3322030.0,179389614.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-506825,-27368574,-253412.5,-13684287.0
2,1879698,101503704,939849.0,50751852.0
2,-1364519,-73684062,-682259.5,-36842031.0
2,2734271,147650646,1367135.5,73825323.0
2,146238,7896816,73119.0,3948408.0
2,1219561,65856306,609780.5,32928153.0
2,5264319,284273214,2632159.5,142136607.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,765873,41357106,765873,41357106
0,589055,31808982,589055,31808982
2,6072802,327931296,3036401.0,163965648.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,6554787,353958486,3277393.5,176979243.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-541098,-29219316,-270549.0,-14609658.0
2,1879698,101503704,939849.0,50751852.0
2,-1301552,-70283820,-650776.0,-35141910.0
2,2734271,147650646,1367135.5,73825323.0
2,276354,14923104,138177.0,7461552.0
2,1219561,65856306,609780.5,32928153.0
2,5462394,294969288,2731197.0,147484644.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,1001607,54086766,1001607,54086766
0,589055,31808982,589055,31808982
2,6459297,348802038,3229648.5,174401019.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,7009283,378501270,3504641.5,189250635.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-140038,-7562088,-70019.0,-3781044.0
2,1879698,101503704,939849.0,50751852.0
2,-1021070,-55137816,-510535.0,-27568908.0
2,2734271,147650646,1367135.5,73825323.0
2,486416,26266428,243208.0,13133214.0
2,1219561,65856306,609780.5,32928153.0
2,5593624,302055684,2796812.0,151027842.0
2,-3900663,-210635814,-1950331.5,-105317907.0
0,1102692,59545332,1102692,59545332
0,589055,31808982,589055,31808982
2,6459275,348800850,3229637.5,174400425.0
2,-4768119,-257478438,-2384059.5,-128739219.0
2,6973326,376559592,3486663.0,188279796.0
2,-5259883,-284033682,-2629941.5,-142016841.0
2,-146372,-7904100,-73186.0,-3952050.0
2,1879698,101503704,939849.0,50751852.0
2,-977587,-52789710,-488793.5,-26394855.0
2,2734271,147650646,1367135.5,73825323.0
2,552781,29850162,276390.5,14925081.0
2,1219561,65856306,609780.5,32928153.0
3,5666294,305979888,1888764.6666666667,101993296.0
3,-3900663,-210635814,-1300221.0,-70211938.0
3,-14483498,-782108772,-4827832.666666667,-260702924.0
3,1070999,57833934,356999.6666666667,19277978.0
3,-15096587,-815215578,-5032195.666666667,-271738526.0
3,15685642,847024560,5228547.333333333,282341520.0
4,6252527,337636446,1563131.75,84409111.5
4,-19268791,-1040514594,-4817197.75,-260128648.5
4,14008908,756480912,3502227.0,189120228.0
4,-14070024,-759781176,-3517506.0,-189945294.0
4,19329907,1043814858,4832476.75,260953714.5
4,-18566025,-1002565230,-4641506.25,-250641307.5
4,13306142,718531548,3326535.5,179632887.0
4,-13347656,-720773304,-3336914.0,-180193326.0
4,18607539,1004806986,4651884.75,251201746.5
4,-17930689,-968257098,-4482672.25,-242064274.5
4,12670806,684223416,3167701.5,171055854.0
4,-12693089,-685426698,-3173272.25,-171356674.5
4,-589054,-31808940,-147263.5,-7952235.0
4,-14389192,-777016248,-3597298.0,-194254062.0
4,14978247,808825230,3744561.75,202206307.5
4,-14980626,-808953696,-3745156.5,-202238424.0
0,14391571,777144714,14391571,777144714
0,-13703417,-739984398,-13703417,-739984398
0,14292472,771793380,14292472,771793380
0,-14298082,-772096320,-14298082,-772096320
0,13709027,740287338,13709027,740287338
0,-13096195,-707194434,-13096195,-707194434
0,13685250,739003416,13685250,739003416
0,-13693658,-739457448,-13693658,-739457448
4,-1018571,-55002858,-254642.75,-13750714.5
4,-14340488,-774386232,-3585122.0,-193596558.0
4,15560049,840242538,3890012.25,210060634.5
4,-15555721,-840008826,-3888930.25,-210002206.5
0,14336160,774152520,14336160,774152520
0,-13637220,-736409760,-13637220,-736409760
0,14856781,802266066,14856781,802266066
0,-14858795,-802374822,-14858795,-802374822
0,13639234,736518516,13639234,736518516
0,-13018272,-702986580,-13018272,-702986580
0,14237833,768842886,14237833,768842886
0,-14246238,-769296756,-14246238,-769296756
4,17952972,969460380,4488243.0,242365095.0
4,-17361148,-937501896,-4340287.0,-234375474.0
4,12101265,653468214,3025316.25,163367053.5
4,-12105702,-653707812,-3026425.5,-163426953.0
0,-1114885,-60203814,-1114885,-60203814
0,-14409927,-778135938,-14409927,-778135938
0,16289625,879639642,16289625,879639642
0,-16275060,-878853132,-16275060,-878853132
0,14395362,777349428,14395362,777349428
0,-13688810,-739195620,-13688810,-739195620
0,15568508,840699324,15568508,840699324
0,-15563089,-840406698,-15563089,-840406698
0,13683391,738902994,13683391,738902994
0,-13042694,-704305368,-13042694,-704305368
0,14922392,805809072,14922392,805809072
0,-14926612,-806036952,-14926612,-806036952
4,-2308445,-124656054,-577111.25,-31164013.5
4,-14134710,-763274220,-3533677.5,-190818555.0
4,16868981,910924866,4217245.25,227731216.5
4,-16847491,-909764406,-4211872.75,-227441101.5
0,14113220,762113760,14113220,762113760
0,-13418827,-724616538,-13418827,-724616538
0,16153098,872267184,16153098,872267184
0,-16144149,-871783938,-16144149,-871783938
0,13409878,724133292,13409878,724133292
0,-12790212,-690671340,-12790212,-690671340
0,15524483,838321986,15524483,838321986
0,-15528383,-838532586,-15528383,-838532586
0,13046914,704533248,13046914,704533248
0,-12467661,-673253598,-12467661,-673253598
0,14347359,774757302,14347359,774757302
0,-14357836,-775323060,-14357836,-775323060
0,18384162,992744628,18384162,992744628
0,-17699493,-955772514,-17699493,-955772514
0,13798830,745136700,13798830,745136700
0,-13826281,-746619054,-13826281,-746619054
0,17726944,957254868,17726944,957254868
0,-17019329,-919043658,-17019329,-919043658
0,13118666,708407844,13118666,708407844
0,-13130003,-709020042,-13130003,-709020042
0,17030666,919655856,17030666,919655856
0,-16422151,-886796058,-16422151,-886796058
0,12521488,676160244,12521488,676160244
0,-12517096,-675923076,-12517096,-675923076
4,12794112,690881940,3198528.0,172720485.0
4,-12242606,-661100628,-3060651.5,-165275157.0
4,14976877,808751274,3744219.25,202187818.5
4,-14988199,-809362662,-3747049.75,-202340665.5
0,6099373,329366142,6099373,329366142
0,-19007004,-1026378096,-19007004,-1026378096
0,14238885,768899658,14238885,768899658
0,-14288193,-771562290,-14288193,-771562290
0,19056312,1029040728,19056312,1029040728
0,-18302226,-988320096,-18302226,-988320096
0,13534107,730841658,13534107,730841658
0,-13565828,-732554592,-13565828,-732554592
0,18333947,990033030,18333947,990033030
0,-17650555,-953129862,-17650555,-953129862
0,12882436,695651424,12882436,695651424
0,-12894903,-696324642,-12894903,-696324642
0,17663022,953803080,17663022,953803080
0,-17073721,-921980850,-17073721,-921980850
0,12305602,664502412,12305602,664502412
0,-12299922,-664195692,-12299922,-664195692
4,13026677,703440450,3256669.25,175860112.5
4,-12447090,-672142764,-3111772.5,-168035691.0
4,13666651,737999070,3416662.75,184499767.5
4,-13676145,-738511746,-3419036.25,-184627936.5
4,16417759,886558890,4104439.75,221639722.5
4,-15781639,-852208422,-3945409.75,-213052105.5
4,11880976,641572608,2970244.0,160393152.0
4,-11868942,-640922772,-2967235.5,-160230693.0
0,13104603,707648466,13104603,707648466
0,-12411631,-670227978,-12411631,-670227978
0,13000686,702036960,13000686,702036960
0,-13009094,-702490992,-13009094,-702490992
4,17068041,921674130,4267010.25,230418532.5
4,-16291909,-879763014,-4072977.25,-219940753.5
4,11523790,622284576,2880947.5,155571144.0
4,-11510385,-621560706,-2877596.25,-155390176.5
4,17365585,937741494,4341396.25,234435373.5
4,-16469919,-889375542,-4117479.75,-222343885.5
4,11210036,605341860,2802509.0,151335465.0
4,-11210031,-605341590,-2802507.75,-151335397.5
4,12478138,673819356,3119534.5,168454839.0
4,-11463337,-619020114,-2865834.25,-154755028.5
4,13343035,720523818,3335758.75,180130954.5
4,-13353512,-721089576,-3338378.0,-180272394.0
4,12253928,661712016,3063482.0,165428004.0
4,-11089625,-598839666,-2772406.25,-149709916.5
4,13823896,746490312,3455974.0,186622578.0
4,-13835218,-747101700,-3458804.5,-186775425.0
4,12456584,672655440,3114146.0,168163860.0
4,-11209427,-605308974,-2802356.75,-151327243.5
4,12428988,671165280,3107247.0,167791320.0
4,-12438482,-671677956,-3109620.5,-167919489.0
4,15769605,851558586,3942401.25,212889646.5
4,-14519353,-784044990,-3629838.25,-196011247.5
4,10618690,573409176,2654672.5,143352294.0
4,-10606656,-572759340,-2651664.0,-143189835.0
0,12420039,670682010,12420039,670682010
0,-11138703,-601489878,-11138703,-601489878
0,11727758,633298860,11727758,633298860
0,-11736166,-633752892,-11736166,-633752892
4,16278504,879039144,4069626.0,219759786.0
4,-14990601,-809492382,-3747650.25,-202373095.5
4,10222482,552013944,2555620.5,138003486.0
4,-10209077,-551290074,-2552269.25,-137822518.5
4,16469914,889375272,4117478.5,222343818.0
4,-15133157,-817190394,-3783289.25,-204297598.5
4,9873274,533156712,2468318.5,133289178.0
4,-9873269,-533156442,-2468317.25,-133289110.5
4,11473814,619585872,2868453.5,154896468.0
4,-10121368,-546553788,-2530342.0,-136638447.0
4,12001066,648057492,3000266.5,162014373.0
4,-12011543,-648623250,-3002885.75,-162155812.5
4,11100947,599451054,2775236.75,149862763.5
4,-9744303,-526192278,-2436075.75,-131548069.5
4,12478574,673842924,3119643.5,168460731.0
4,-12489896,-674454312,-3122474.0,-168613578.0
4,11218921,605821650,2804730.25,151455412.5
4,-9873194,-533152392,-2468298.5,-133288098.0
4,11092755,599008698,2773188.75,149752174.5
4,-11102249,-599521374,-2775562.25,-149880343.5
4,14507319,783395154,3626829.75,195848788.5
4,-13204335,-713034018,-3301083.75,-178258504.5
4,9303672,502398204,2325918.0,125599551.0
4,-9291638,-501748368,-2322909.5,-125437092.0
0,11147111,601943910,11147111,601943910
0,-9824830,-530540748,-9824830,-530540748
0,10413885,562349730,10413885,562349730
0,-10422292,-562803720,-10422292,-562803720
4,14977196,808768512,3744299.0,202192128.0
4,-13714494,-740582628,-3428623.5,-185145657.0
4,8946375,483104190,2236593.75,120776047.5
4,-8932970,-482380320,-2233242.5,-120595080.0
4,15133152,817190124,3783288.0,204297531.0
4,-13891638,-750148392,-3472909.5,-187537098.0
4,8631755,466114710,2157938.75,116528677.5
4,-8631750,-466114440,-2157937.5,-116528610.0
4,10131845,547119546,2532961.25,136779886.5
4,-8910687,-481177038,-2227671.75,-120294259.5
4,10790385,582680742,2697596.25,145670185.5
4,-10800862,-583246500,-2700215.5,-145811625.0
4,9755625,526803666,2438906.25,131700916.5
4,-8532881,-460775514,-2133220.25,-115193878.5
4,11267152,608426160,2816788.0,152106540.0
4,-11278474,-609037548,-2819618.5,-152259387.0
4,9882688,533665068,2470672.0,133416267.0
4,-8643765,-466763250,-2160941.25,-116690812.5
4,9863326,532619556,2465831.5,133154889.0
4,-9872820,-533132232,-2468205.0,-133283058.0
4,13192301,712384182,3298075.25,178096045.5
4,-11934440,-644459712,-2983610.0,-161114928.0
4,8033777,433823898,2008444.25,108455974.5
4,-8021743,-433174062,-2005435.75,-108293515.5
0,9833237,530994738,9833237,530994738
0,-8554309,-461932626,-8554309,-461932626
0,9143364,493741608,9143364,493741608
0,-9151772,-494195640,-9151772,-494195640
4,13701089,739858758,3425272.25,184964689.5
4,-12404945,-669866982,-3101236.25,-167466745.5
4,7636826,412388544,1909206.5,103097136.0
4,-7623421,-411664674,-1905855.25,-102916168.5
4,13891633,750148122,3472908.25,187537030.5
4,-12577878,-679205352,-3144469.5,-169801338.0
4,7317995,395171670,1829498.75,98792917.5
4,-7317990,-395171400,-1829497.5,-98792850.0
4,8921164,481742796,2230291.0,120435699.0
4,-7620605,-411512610,-1905151.25,-102878152.5
4,9500303,513016314,2375075.75,128254078.5
4,-9510780,-513582072,-2377695.0,-128395518.0
4,8544203,461386902,2136050.75,115346725.5
4,-7286612,-393476988,-1821653.0,-98369247.0
4,10020883,541127634,2505220.75,135281908.5
4,-10032205,-541739022,-2508051.25,-135434755.5
4,8653259,467275926,2163314.75,116818981.5
4,-7431664,-401309796,-1857916.0,-100327449.0
4,8651225,467166102,2162806.25,116791525.5
4,-8660719,-467678778,-2165179.75,-116919694.5
4,11922406,643809876,2980601.5,160952469.0
4,-10732770,-579569544,-2683192.5,-144892386.0
4,6832107,368933730,1708026.75,92233432.5
4,-6820073,-368283894,-1705018.25,-92070973.5
0,8562717,462386658,8562717,462386658
0,-7341918,-396463524,-7341918,-396463524
0,7930973,428272506,7930973,428272506
0,-7939381,-428726538,-7939381,-428726538
4,12391540,669143112,3097885.0,167285778.0
4,-11191956,-604365588,-2797989.0,-151091397.0
4,6423837,346887150,1605959.25,86721787.5
4,-6410432,-346163280,-1602608.0,-86540820.0
4,12577873,679205082,3144468.25,169801270.5
4,-11357161,-613286646,-2839290.25,-153321661.5
4,6097278,329252964,1524319.5,82313241.0
4,-6097273,-329252694,-1524318.25,-82313173.5
4,7631082,412078368,1907770.5,103019592.0
4,-6391057,-345117030,-1597764.25,-86279257.5
4,8270755,446620734,2067688.75,111655183.5
4,-8281232,-447186492,-2070308.0,-111796623.0
4,7297934,394088376,1824483.5,98522094.0
4,-6005038,-324272004,-1501259.5,-81068001.0
4,8739309,471922650,2184827.25,117980662.5
4,-8750631,-472534038,-2187657.75,-118133509.5
4,7441158,401822472,1860289.5,100455618.0
4,-6106893,-329772174,-1526723.25,-82443043.5
4,7326454,395628480,1831613.5,98907120.0
4,-7335948,-396141156,-1833987.0,-99035289.0
4,10720736,578919708,2680184.0,144729927.0
4,-9417784,-508560300,-2354446.0,-127140075.0
4,5517121,297924486,1379280.25,74481121.5
4,-5505087,-297274650,-1376271.75,-74318662.5
0,7350326,396917556,7350326,396917556
0,-6017231,-324930426,-6017231,-324930426
0,6606286,356739408,6606286,356739408
0,-6614694,-357193440,-6614694,-357193440
4,11178551,603641718,2794637.75,150910429.5
4,-9817592,-530149944,-2454398.0,-132537486.0
4,5049473,272671506,1262368.25,68167876.5
4,-5036068,-271947636,-1259017.0,-67986909.0
4,11357156,613286376,2839289.0,153321594.0
4,-9947371,-537157998,-2486842.75,-134289499.5
4,4687488,253124316,1171872.0,63281079.0
4,-4687483,-253124046,-1171870.75,-63281011.5
4,6401534,345682788,1600383.5,86420697.0
4,-4946309,-267100650,-1236577.25,-66775162.5
4,6826007,368604354,1706501.75,92151088.5
4,-6836484,-369170112,-1709121.0,-92292528.0
4,6016360,324883392,1504090.0,81220848.0
4,-4556345,-246042594,-1139086.25,-61510648.5
4,7290616,393693240,1822654.0,98423310.0
4,-7301938,-394304628,-1825484.5,-98576157.0
4,6116387,330284850,1529096.75,82571212.5
4,-4685577,-253021122,-1171394.25,-63255280.5
4,5905138,318877428,1476284.5,79719357.0
4,-5914632,-319390104,-1478658.0,-79847526.0
4,9405750,507910464,2351437.5,126977616.0
4,-8002317,-432125106,-2000579.25,-108031276.5
4,4101654,221489292,1025413.5,55372323.0
4,-4089620,-220839456,-1022405.0,-55209864.0
0,6025639,325384458,6025639,325384458
0,-4620095,-249485106,-4620095,-249485106
0,5209150,281294088,5209150,281294088
0,-5217558,-281748120,-5217558,-281748120
4,9804187,529426074,2451046.75,132356518.5
4,-8456346,-456642672,-2114086.5,-114160668.0
4,3688227,199164234,922056.75,49791058.5
4,-3674822,-198440364,-918705.5,-49610091.0
4,9947366,537157728,2486841.5,134289432.0
4,-8563288,-462417528,-2140822.0,-115604382.0
4,3303405,178383846,825851.25,44595961.5
4,-3303400,-178383576,-825850.0,-44595894.0
4,4956786,267666408,1239196.5,66916602.0
4,-3547080,-191542296,-886770.0,-47885574.0
4,5426778,293046000,1356694.5,73261500.0
4,-5437255,-293611758,-1359313.75,-73402939.5
4,4567667,246653982,1141916.75,61663495.5
4,-3102385,-167528766,-775596.25,-41882191.5
4,5836656,315179412,1459164.0,78794853.0
4,-5847978,-315790800,-1461994.5,-78947700.0
4,4695071,253533798,1173767.75,63383449.5
4,-3216177,-173673534,-804044.25,-43418383.5
4,4435738,239529840,1108934.5,59882460.0
4,-4445232,-240042516,-1111308.0,-60010629.0
4,7990283,431475270,1997570.75,107868817.5
4,-6499622,-350979576,-1624905.5,-87744894.0
4,2598959,140343762,649739.75,35085940.5
4,-2586925,-139693926,-646731.25,-34923481.5
0,4628503,249939138,4628503,249939138
0,-3094472,-167101464,-3094472,-167101464
0,3683527,198910446,3683527,198910446
0,-3691935,-199364478,-3691935,-199364478
4,8442941,455918802,2110735.25,113979700.5
4,-6905196,-372880572,-1726299.0,-93220143.0
4,2137077,115402134,534269.25,28850533.5
4,-2123672,-114678264,-530918.0,-28669566.0
4,8563283,462417258,2140820.75,115604314.5
4,-6980504,-376947192,-1745126.0,-94236798.0
4,1720621,92913510,430155.25,23228377.5
4,-1720616,-92913240,-430154.0,-23228310.0
4,3557557,192108054,889389.25,48027013.5
4,-1954449,-105540222,-488612.25,-26385055.5
4,3834147,207043926,958536.75,51760981.5
4,-3844624,-207609684,-961156.0,-51902421.0
4,3113707,168140154,778426.75,42035038.5
4,-1510164,-81548832,-377541.0,-20387208.0
4,4244435,229199478,1061108.75,57299869.5
4,-4255757,-229810866,-1063939.25,-57452716.5
4,3225671,174186210,806417.75,43546552.5
4,-1621753,-87574650,-405438.25,-21893662.5
4,2841314,153430956,710328.5,38357739.0
4,-2850808,-153943632,-712702.0,-38485908.0
4,6487588,350329740,1621897.0,87582435.0
4,-4913491,-265328514,-1228372.75,-66332128.5
4,1012828,54692700,253207.0,13673175.0
4,-1000794,-54042864,-250198.5,-13510716.0
0,3102880,167555496,3102880,167555496
0,-1517388,-81938940,-1517388,-81938940
0,2106443,113747922,2106443,113747922
0,-2114851,-114201954,-2114851,-114201954
4,6891791,372156702,1722947.75,93039175.5
4,-5312558,-286878144,-1328139.5,-71719536.0
4,544439,29399706,136109.75,7349926.5
4,-531034,-28675836,-132758.5,-7168959.0
4,6980499,376946922,1745124.75,94236730.5
4,-5509620,-297519480,-1377405.0,-74379870.0
4,249737,13485798,62434.25,3371449.5
4,-249732,-13485528,-62433.0,-3371382.0
2,-54761,-2957094,-27380.5,-1478547.0
4,5509615,297519210,1377403.75,74379802.5
4,-5509620,-297519480,-1377405.0,-74379870.0
4,249737,13485798,62434.25,3371449.5
4,-249732,-13485528,-62433.0,-3371382.0
2,749485,40472190,374742.5,20236095.0
2,-36953,-1995462,-18476.5,-997731.0
4,5509615,297519210,1377403.75,74379802.5
4,-5509620,-297519480,-1377405.0,-74379870.0
4,249737,13485798,62434.25,3371449.5
4,-249732,-13485528,-62433.0,-3371382.0
2,662920,35797656,331460.0,17898828.0
2,-20007,-1080378,-10003.5,-540189.0
4,5509615,297519210,1377403.75,74379802.5
4,-5509620,-297519480,-1377405.0,-74379870.0
4,249737,13485798,62434.25,3371449.5
4,-249732,-13485528,-62433.0,-3371382.0
2,-13164470,-710881272,-6582235.0,-355440636.0
2,14690266,793274244,7345133.0,396637122.0
2,-1027518,-55485972,-513759.0,-27742986.0
2,1616573,87294954,808286.5,43647477.0
2,-1624981,-87748986,-812490.5,-43874493.0
2,-13655664,-737405736,-6827832.0,-368702868.0
0,712394,38469276,712394,38469276
0,13979196,754876464,13979196,754876464
0,-1027518,-55485972,-1027518,-55485972
0,1616573,87294954,1616573,87294954
0,-1624981,-87748986,-1624981,-87748986
0,-12947533,-699166662,-12947533,-699166662
0,652743,35248098,652743,35248098
0,13330716,719858568,13330716,719858568
0,-1027518,-55485972,-1027518,-55485972
0,1616573,87294954,1616573,87294954
0,-1624981,-87748986,-1624981,-87748986
0,-12301866,-664300668,-12301866,-664300668
6,-13000539,-702028998,-2166756.5,-117004833.0
6,14631786,790116324,2438631.0,131686054.0
6,-839633,-45340182,-139938.83333333334,-7556697.0
6,2059194,111196488,343199.0,18532748.0
6,-2068688,-111709164,-344781.3333333333,-18618194.0
6,-13776271,-743918514,-2296045.1666666665,-123986419.0
0,696928,37634112,696928,37634112
0,13928470,752137260,13928470,752137260
0,-839633,-45340182,-839633,-45340182
0,2059194,111196488,2059194,111196488
0,-2068688,-111709164,-2068688,-111709164
0,-13078722,-706250868,-13078722,-706250868
0,659508,35613408,659508,35613408
0,13268341,716490318,13268341,716490318
0,-839633,-45340182,-839633,-45340182
0,2059194,111196488,2059194,111196488
0,-2068688,-111709164,-2068688,-111709164
0,-12424294,-670911780,-12424294,-670911780
0,724114,39102156,724114,39102156
0,12549307,677662482,12549307,677662482
0,-839633,-45340182,-839633,-45340182
0,2059194,111196488,2059194,111196488
0,-2068688,-111709164,-2068688,-111709164
0,-11710270,-632354484,-11710270,-632354484
0,-12714682,-686592720,-12714682,-686592720
0,14679608,792698700,14679608,792698700
0,-675980,-36502920,-675980,-36502920
0,2555678,138006624,2555678,138006624
0,-2566155,-138572382,-2566155,-138572382
0,-13974934,-754646304,-13974934,-754646304
0,667969,36070314,667969,36070314
0,13993422,755644668,13993422,755644668
0,-675980,-36502920,-675980,-36502920
0,2555678,138006624,2555678,138006624
0,-2566155,-138572382,-2566155,-138572382
0,-13297114,-718044036,-13297114,-718044036
0,683538,36911052,683538,36911052
0,13300033,718201662,13300033,718201662
0,-675980,-36502920,-675980,-36502920
0,2555678,138006624,2555678,138006624
0,-2566155,-138572382,-2566155,-138572382
0,-12612456,-681072504,-12612456,-681072504
0,681384,36794712,681384,36794712
0,12617529,681346470,12617529,681346470
0,-675980,-36502920,-675980,-36502920
0,2555678,138006624,2555678,138006624
0,-2566155,-138572382,-2566155,-138572382
0,-11938647,-644686842,-11938647,-644686842
0,-12896515,-696411702,-12896515,-696411702
0,14418001,778571922,14418001,778571922
0,-538410,-29074140,-538410,-29074140
0,3272681,176724786,3272681,176724786
0,-3284003,-177336174,-3284003,-177336174
0,-13841792,-747456636,-13841792,-747456636
0,672719,36326814,672719,36326814
0,13718805,740815350,13718805,740815350
0,-538410,-29074140,-538410,-29074140
0,3272681,176724786,3272681,176724786
0,-3284003,-177336174,-3284003,-177336174
0,-13153976,-710314584,-13153976,-710314584
0,664075,35860026,664075,35860026
0,13039633,704140086,13039633,704140086
0,-538410,-29074140,-538410,-29074140
0,3272681,176724786,3272681,176724786
0,-3284003,-177336174,-3284003,-177336174
0,-12486373,-674264046,-12486373,-674264046
0,697090,37642860,697090,37642860
0,12339015,666306714,12339015,666306714
0,-538410,-29074140,-538410,-29074140
0,3272681,176724786,3272681,176724786
0,-3284003,-177336174,-3284003,-177336174
0,-11797233,-637050486,-11797233,-637050486
0,734495,39662730,734495,39662730
0,12603297,680577942,12603297,680577942
0,-1027518,-55485972,-1027518,-55485972
0,1616573,87294954,1616573,87294954
0,-1624981,-87748986,-1624981,-87748986
0,-11575699,-625087650,-11575699,-625087650
2,717345,38736630,358672.5,19368315.0
2,-2902,-156708,-1451.0,-78354.0
4,4901457,264678678,1225364.25,66169669.5
4,-4327126,-233664816,-1081781.5,-58416204.0
4,-13663670,-737838060,-3415917.5,-184459515.0
4,-33008,-1782432,-8252.0,-445608.0
4,14123141,762649494,3530785.25,190662373.5
4,-414429,-22379166,-103607.25,-5594791.5
0,4315092,233014980,4315092,233014980
0,-4327126,-233664816,-4327126,-233664816
0,-12967365,-700237590,-12967365,-700237590
